temp_water,formatted_time,alias,latitude,longitude
3.1,2022-02-11 15:39:00,Bergabadet,59.057008,17.440774
3.1,2022-02-12 10:40:00,Bergabadet,59.057008,17.440774
3.1,2022-02-12 11:39:00,Bergabadet,59.057008,17.440774
3.2,2022-02-12 12:39:00,Bergabadet,59.057008,17.440774
3.1,2022-02-12 13:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-12 14:40:00,Bergabadet,59.057008,17.440774
3.1,2022-02-12 15:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-13 10:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-13 11:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-13 12:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-13 13:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-13 14:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-13 15:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-14 10:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-14 11:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-14 12:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-14 13:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-14 14:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-14 15:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-15 10:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-15 11:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-15 12:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-15 13:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-15 14:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-15 15:40:00,Bergabadet,59.057008,17.440774
3.2,2022-02-16 10:41:00,Bergabadet,59.057008,17.440774
3.2,2022-02-16 11:41:00,Bergabadet,59.057008,17.440774
3.2,2022-02-16 12:43:00,Bergabadet,59.057008,17.440774
3.2,2022-02-16 13:41:00,Bergabadet,59.057008,17.440774
3.1,2022-02-16 15:41:00,Bergabadet,59.057008,17.440774
3.1,2022-02-17 11:41:00,Bergabadet,59.057008,17.440774
3.1,2022-02-17 12:41:00,Bergabadet,59.057008,17.440774
3.1,2022-02-17 13:41:00,Bergabadet,59.057008,17.440774
3.1,2022-02-17 14:41:00,Bergabadet,59.057008,17.440774
3.2,2022-02-17 15:41:00,Bergabadet,59.057008,17.440774
3.1,2022-02-18 10:41:00,Bergabadet,59.057008,17.440774
3.1,2022-02-18 11:41:00,Bergabadet,59.057008,17.440774
3.1,2022-02-18 12:41:00,Bergabadet,59.057008,17.440774
3.1,2022-02-18 13:41:00,Bergabadet,59.057008,17.440774
3.1,2022-02-18 14:41:00,Bergabadet,59.057008,17.440774
3.1,2022-02-18 15:41:00,Bergabadet,59.057008,17.440774
3.1,2022-02-19 10:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-19 11:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-19 12:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-19 13:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-19 14:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-19 15:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-20 10:42:00,Bergabadet,59.057008,17.440774
